DateTime,abp[mmHg],icp[mmHg]
33882.6565460791,98.61,39.36
33882.6565463106,95.23,39.24
33882.656546542,92.57,39.00
33882.6565467735,91.12,38.51
33882.656547005,89.43,38.03
33882.6565472365,88.22,37.43
33882.656547468,87.98,37.07
33882.6565476994,86.77,36.46
33882.6565479309,86.05,36.10
33882.6565481624,85.56,35.38
33882.6565483939,84.60,35.13
33882.6565486254,84.11,35.01
33882.6565488568,82.18,34.41
33882.6565490883,81.21,34.17
33882.6565493198,80.01,33.93
33882.6565495513,78.80,33.44
33882.6565497827,78.56,32.84
33882.6565500142,77.83,32.96
33882.6565502457,76.87,32.36
33882.6565504772,76.38,32.00
33882.6565507087,76.14,31.51
33882.6565509401,75.90,31.39
33882.6565511716,74.93,31.03
33882.6565514031,73.97,30.43
33882.6565516346,72.76,29.95
33882.6565518661,70.82,29.34
33882.6565520975,69.86,29.34
33882.656552329,68.65,28.86
33882.6565525605,69.86,29.34
33882.656552792,75.42,30.19
33882.6565530235,91.85,31.76
33882.6565532549,117.5,33.32
33882.6565534864,139.2,34.17
33882.6565537179,143.6,34.17
33882.6565539494,131.0,34.41
33882.6565541808,114.1,34.89
33882.6565544123,105.6,35.98
33882.6565546438,108.8,37.19
33882.6565548753,119.2,38.63
33882.6565551068,129.3,39.72
33882.6565553382,133.4,40.69
33882.6565555697,130.0,41.05
33882.6565558012,121.6,41.05
33882.6565560327,110.5,40.69
33882.6565562642,99.34,40.81
33882.6565564956,92.81,40.69
33882.6565567271,92.33,40.69
33882.6565569586,96.68,40.81
33882.6565571901,101.3,40.20
33882.6565574216,104.4,40.20
33882.656557653,102.2,40.08
33882.6565578845,98.86,39.84
33882.656558116,95.96,39.00
33882.6565583475,92.57,38.75
33882.656558579,90.88,38.27
33882.6565588104,89.67,38.15
33882.6565590419,88.71,37.67
33882.6565592734,88.22,37.07
33882.6565595049,87.74,36.70
33882.6565597363,86.05,36.46
33882.6565599678,85.56,36.22
33882.6565601993,84.60,35.86
33882.6565604308,83.63,35.25
33882.6565606623,83.39,35.13
33882.6565608937,82.18,34.77
33882.6565611252,81.21,34.53
33882.6565613567,80.49,34.17
33882.6565615882,79.77,33.81
33882.6565618197,78.07,33.32
33882.6565620511,77.83,33.08
33882.6565622826,77.35,32.72
33882.6565625141,76.38,32.72
33882.6565627456,75.90,32.24
33882.656562977,75.66,31.76
33882.6565632085,74.45,31.27
33882.65656344,73.72,31.03
33882.6565636715,73.72,30.67
33882.656563903,72.52,30.67
33882.6565641344,71.79,30.19
33882.6565643659,70.10,29.82
33882.6565645974,69.62,29.82
33882.6565648289,68.65,29.95
33882.6565650604,71.31,30.67
33882.6565652918,83.87,32.48
33882.6565655233,109.0,33.93
33882.6565657548,134.6,34.77
33882.6565659863,147.2,34.77
33882.6565662178,138.7,34.77
33882.6565664492,120.4,34.65
33882.6565666807,107.3,35.25
33882.6565669122,105.9,36.82
33882.6565671437,114.6,38.03
33882.6565673752,126.6,39.60
33882.6565676066,133.7,40.69
33882.6565678381,134.1,41.17
33882.6565680696,128.6,41.77
33882.6565683011,119.6,41.77
33882.6565685325,109.5,41.17
33882.656568764,99.34,41.17
33882.6565689955,93.54,41.29
33882.656569227,93.30,41.17
33882.6565694585,97.89,41.17
33882.6565696899,102.0,41.05
33882.6565699214,105.4,40.81
33882.6565701529,103.9,40.81
33882.6565703844,100.3,40.20
33882.6565706159,96.68,39.96
33882.6565708473,92.57,39.12
33882.6565710788,89.91,38.75
33882.6565713103,88.46,38.27
33882.6565715418,88.71,38.15
33882.6565717733,88.71,37.79
33882.6565720047,87.98,37.19
33882.6565722362,86.53,36.82
33882.6565724677,85.81,36.22
33882.6565726992,84.84,36.22
33882.6565729306,83.63,35.13
33882.6565731621,82.42,35.01
33882.6565733936,81.70,34.29
33882.6565736251,80.73,34.17
33882.6565738566,79.77,33.93
33882.656574088,78.32,33.20
33882.6565743195,77.83,32.84
33882.656574551,76.62,32.84
33882.6565747825,76.38,32.36
33882.656575014,75.66,31.88
33882.6565752454,74.45,31.27
33882.6565754769,74.45,31.03
33882.6565757084,73.72,30.79
33882.6565759399,73.72,30.79
33882.6565761714,72.76,30.19
33882.6565764028,72.03,29.95
33882.6565766343,70.34,29.58
33882.6565768658,68.65,29.34
33882.6565770973,68.17,28.98
33882.6565773288,68.41,28.98
33882.6565775602,73.00,29.95
33882.6565777917,89.19,31.88
33882.6565780232,115.3,33.08
33882.6565782547,138.2,34.05
33882.6565784861,144.0,34.29
33882.6565787176,131.5,34.29
33882.6565789491,113.8,34.29
33882.6565791806,104.2,34.77
33882.6565794121,106.1,36.34
33882.6565796435,116.5,37.79
33882.656579875,127.9,38.75
33882.6565801065,132.4,39.96
33882.656580338,130.0,40.32
33882.6565805695,123.5,40.44
33882.6565808009,112.9,40.32
33882.6565810324,102.2,39.96
33882.6565812639,93.54,39.96
33882.6565814954,90.64,39.96
33882.6565817268,93.78,39.96
33882.6565819583,98.86,39.84
33882.6565821898,102.5,39.24
33882.6565824213,102.5,38.88
33882.6565826528,100.1,38.88
33882.6565828842,96.20,38.27
33882.6565831157,92.57,38.27
33882.6565833472,90.40,37.91
33882.6565835787,88.71,37.31
33882.6565838102,87.98,36.94
33882.6565840416,87.74,36.34
33882.6565842731,86.77,36.10
33882.6565845046,85.56,35.50
33882.6565847361,84.84,35.25
33882.6565849676,83.87,34.89
33882.656585199,82.66,34.29
33882.6565854305,81.94,34.17
33882.656585662,81.46,33.93
33882.6565858935,80.25,33.32
33882.656586125,79.28,32.84
33882.6565863564,78.80,32.96
33882.6565865879,76.87,32.36
33882.6565868194,76.62,32.00
33882.6565870509,75.90,31.27
33882.6565872823,74.69,31.27
33882.6565875138,74.69,30.91
33882.6565877453,73.97,30.91
33882.6565879768,73.97,30.43
33882.6565882083,72.76,29.95
33882.6565884397,73.00,29.95
33882.6565886712,71.79,29.34
33882.6565889027,70.10,28.98
33882.6565891342,68.65,28.50
33882.6565893657,68.17,28.13
33882.6565895971,67.92,28.38
33882.6565898286,70.10,29.10
33882.6565900601,82.66,30.79
33882.6565902916,105.9,32.24
33882.6565905231,130.8,32.96
33882.6565907545,142.4,33.32
33882.656590986,134.4,33.44
33882.6565912175,117.2,33.32
33882.656591449,104.7,34.41
33882.6565916804,102.5,35.25
33882.6565919119,110.9,36.70
33882.6565921434,122.1,38.03
33882.6565923749,128.3,38.75
33882.6565926064,128.8,39.36
33882.6565928378,122.3,39.36
33882.6565930693,112.1,39.00
33882.6565933008,100.1,38.39
33882.6565935323,91.61,38.39
33882.6565937638,88.95,39.00
33882.6565939952,92.57,38.88
33882.6565942267,97.89,39.00
33882.6565944582,100.5,38.39
33882.6565946897,101.0,38.39
33882.6565949212,98.13,38.03
33882.6565951526,94.26,37.55
33882.6565953841,91.85,37.43
33882.6565956156,89.91,36.94
33882.6565958471,88.46,36.46
33882.6565960786,86.77,35.98
33882.65659631,86.05,35.62
33882.6565965415,85.08,35.01
33882.656596773,84.60,34.53
33882.6565970045,84.11,34.53
33882.6565972359,83.15,34.05
33882.6565974674,81.94,33.44
33882.6565976989,80.97,33.44
33882.6565979304,80.25,33.08
33882.6565981619,79.04,33.08
33882.6565983933,78.32,32.60
33882.6565986248,77.35,32.12
33882.6565988563,76.38,31.76
33882.6565990878,76.38,31.63
33882.6565993193,75.17,31.15
33882.6565995507,74.21,30.79
33882.6565997822,74.21,30.55
33882.6566000137,73.48,30.19
33882.6566002452,73.00,30.07
33882.6566004767,72.52,29.70
33882.6566007081,72.03,29.70
33882.6566009396,71.31,29.34
33882.6566011711,70.34,28.98
33882.6566014026,69.13,28.38
33882.656601634,68.41,27.89
33882.6566018655,66.47,27.65
33882.656602097,66.47,27.29
33882.6566023285,66.72,27.65
33882.65660256,73.24,28.98
33882.6566027914,90.88,30.55
33882.6566030229,116.5,32.00
33882.6566032544,138.0,32.72
33882.6566034859,141.4,32.60
33882.6566037174,128.1,32.72
33882.6566039488,110.2,33.08
33882.6566041803,101.3,33.93
33882.6566044118,103.4,35.13
33882.6566046433,114.1,36.58
33882.6566048747,124.5,37.55
33882.6566051062,129.1,38.27
33882.6566053377,126.4,38.63
33882.6566055692,118.7,38.63
33882.6566058007,108.5,38.27
33882.6566060321,96.92,38.15
33882.6566062636,90.40,38.15
33882.6566064951,89.91,38.39
33882.6566067266,94.02,38.75
33882.6566069581,99.10,38.15
33882.6566071895,101.0,38.27
33882.656607421,99.58,37.67
33882.6566076525,96.44,37.19
33882.656607884,93.54,37.19
33882.6566081155,90.88,36.58
33882.6566083469,88.95,36.70
33882.6566085784,87.50,35.98
33882.6566088099,86.53,35.74
33882.6566090414,85.56,35.25
33882.6566092729,84.36,34.65
33882.6566095043,84.36,34.53
33882.6566097358,83.15,34.05
33882.6566099673,82.42,33.69
33882.6566101988,82.18,33.57
33882.6566104302,81.46,33.20
33882.6566106617,80.49,33.08
33882.6566108932,79.28,32.72
33882.6566111247,78.32,32.24
33882.6566113562,77.11,32.12
33882.6566115876,76.38,31.51
33882.6566118191,75.90,31.27
33882.6566120506,75.17,31.15
33882.6566122821,74.45,30.67
33882.6566125136,74.45,30.43
33882.656612745,73.48,30.19
33882.6566129765,72.52,30.19
33882.656613208,72.27,29.58
33882.6566134395,71.07,29.46
33882.656613671,71.31,29.22
33882.6566139024,70.10,29.10
33882.6566141339,69.37,28.74
33882.6566143654,68.41,28.13
33882.6566145969,67.44,28.26
33882.6566148284,66.23,27.65
33882.6566150598,66.96,28.13
33882.6566152913,72.52,29.46
33882.6566155228,90.16,31.03
33882.6566157543,116.5,32.48
33882.6566159857,138.0,32.96
33882.6566162172,142.4,33.57
33882.6566164487,129.3,33.57
33882.6566166802,110.9,33.69
33882.6566169117,100.3,34.41
33882.6566171431,102.0,35.25
33882.6566173746,112.4,36.94
33882.6566176061,123.3,37.91
33882.6566178376,128.8,38.75
33882.6566180691,127.4,39.24
33882.6566183005,120.6,39.60
33882.656618532,110.0,39.12
33882.6566187635,99.34,39.12
33882.656618995,91.85,39.00
33882.6566192265,90.64,39.24
33882.6566194579,94.02,39.36
33882.6566196894,98.61,39.24
33882.6566199209,102.0,39.12
33882.6566201524,101.0,39.00
33882.6566203838,98.37,38.75
33882.6566206153,94.26,38.51
33882.6566208468,91.12,38.03
33882.6566210783,88.95,37.31
33882.6566213098,87.98,36.94
33882.6566215412,86.77,36.94
33882.6566217727,86.29,36.34
33882.6566220042,86.05,36.46
33882.6566222357,85.08,35.98
33882.6566224672,84.11,35.38
33882.6566226986,82.91,34.89
33882.6566229301,81.70,34.41
33882.6566231616,80.97,34.29
33882.6566233931,80.73,33.81
33882.6566236245,80.01,33.44
33882.656623856,78.80,33.20
33882.6566240875,77.83,32.84
33882.656624319,76.87,32.84
33882.6566245505,75.90,32.36
33882.656624782,74.45,31.76
33882.6566250134,74.21,31.76
33882.6566252449,73.72,31.15
33882.6566254764,72.52,31.03
33882.6566257079,72.76,30.79
33882.6566259393,72.03,30.79
33882.6566261708,71.79,30.43
33882.6566264023,71.31,29.82
33882.6566266338,70.34,29.82
33882.6566268653,69.62,29.22
33882.6566270967,68.41,29.10
33882.6566273282,66.72,28.86
33882.6566275597,65.75,28.13
33882.6566277912,66.47,28.62
33882.6566280227,71.55,29.82
33882.6566282541,88.71,31.63
33882.6566284856,115.8,33.08
33882.6566287171,138.7,33.69
33882.6566289486,144.0,34.05
33882.65662918,130.0,33.69
33882.6566294115,110.9,33.81
33882.656629643,100.8,34.53
33882.6566298745,102.5,35.62
33882.656630106,112.6,37.19
33882.6566303374,124.5,38.27
33882.6566305689,130.0,38.75
33882.6566308004,128.8,39.48
33882.6566310319,122.1,39.84
33882.6566312634,112.4,39.72
33882.6566314948,102.2,39.00
33882.6566317263,93.78,39.12
33882.6566319578,89.91,39.24
33882.6566321893,91.61,39.24
33882.6566324208,95.71,39.24
33882.6566326522,99.82,39.12
33882.6566328837,101.3,38.63
33882.6566331152,99.58,38.63
33882.6566333467,95.96,38.03
33882.6566335782,91.85,37.79
33882.6566338096,89.43,37.19
33882.6566340411,87.50,37.19
33882.6566342726,86.05,36.82
33882.6566345041,85.56,36.34
33882.6566347355,85.56,35.86
33882.656634967,84.36,35.01
33882.6566351985,83.87,34.89
33882.65663543,82.42,34.65
33882.6566356615,81.70,34.17
33882.6566358929,80.73,33.93
33882.6566361244,80.01,33.81
33882.6566363559,78.80,33.20
33882.6566365874,78.32,32.72
33882.6566368189,77.59,32.48
33882.6566370503,76.38,32.12
33882.6566372818,75.90,31.88
33882.6566375133,74.45,31.03
33882.6566377448,73.97,31.15
33882.6566379763,73.97,30.91
33882.6566382077,72.76,30.67
33882.6566384392,72.52,30.19
33882.6566386707,71.79,29.82
33882.6566389022,70.58,29.82
33882.6566391336,69.62,29.10
33882.6566393651,68.65,28.86
33882.6566395966,67.92,28.74
33882.6566398281,66.72,28.38
33882.6566400596,68.17,28.86
33882.656640291,76.14,30.31
33882.6566405225,96.20,31.88
33882.656640754,121.3,32.96
33882.6566409855,139.0,33.69
33882.656641217,138.2,33.81
33882.6566414484,122.3,33.81
33882.6566416799,106.3,34.17
33882.6566419114,101.0,35.25
33882.6566421429,105.4,36.58
33882.6566423743,115.5,37.91
33882.6566426058,125.0,38.75
33882.6566428373,128.3,39.00
33882.6566430688,124.5,39.96
33882.6566433003,115.5,39.72
33882.6566435318,104.4,39.24
33882.6566437632,94.51,38.88
33882.6566439947,89.43,39.12
33882.6566442262,89.67,39.24
33882.6566444577,93.54,39.12
33882.6566446891,98.37,38.88
33882.6566449206,100.3,38.63
33882.6566451521,98.61,38.27
33882.6566453836,95.47,38.27
33882.6566456151,92.33,37.91
33882.6566458465,89.91,37.31
33882.656646078,87.98,37.19
33882.6566463095,86.29,36.82
33882.656646541,85.56,36.22
33882.6566467725,84.60,35.98
33882.6566470039,83.87,35.01
33882.6566472354,83.39,34.77
33882.6566474669,82.66,34.65
33882.6566476984,81.94,34.41
33882.6566479298,80.73,33.93
33882.6566481613,80.01,33.44
33882.6566483928,78.56,33.20
33882.6566486243,77.83,32.96
33882.6566488558,76.87,32.84
33882.6566490872,75.90,32.24
33882.6566493187,75.90,31.88
33882.6566495502,74.69,31.27
33882.6566497817,73.97,31.39
33882.6566500132,73.72,30.91
33882.6566502446,72.52,30.79
33882.6566504761,72.76,30.31
33882.6566507076,72.03,29.95
33882.6566509391,71.55,29.95
33882.6566511706,70.10,29.22
33882.656651402,68.89,28.98
33882.6566516335,67.92,28.50
33882.656651865,66.96,28.50
33882.6566520965,66.47,28.38
33882.6566523279,69.37,29.10
33882.6566525594,81.94,30.67
33882.6566527909,104.9,32.12
33882.6566530224,130.3,33.20
33882.6566532539,141.4,33.32
33882.6566534853,133.4,33.44
33882.6566537168,116.5,33.93
33882.6566539483,103.4,34.41
33882.6566541798,101.5,35.86
33882.6566544113,108.5,36.82
33882.6566546427,120.1,38.27
33882.6566548742,127.6,38.88
33882.6566551057,127.4,39.48
33882.6566553372,121.8,39.96
33882.6566555687,111.9,39.72
33882.6566558001,100.5,39.36
33882.6566560316,92.09,39.24
33882.6566562631,88.71,39.24
33882.6566564946,90.64,39.12
33882.6566567261,96.20,39.24
33882.6566569575,99.58,38.88
33882.656657189,99.82,38.88
33882.6566574205,97.41,38.39
33882.656657652,94.02,38.39
33882.6566578834,90.88,37.91
33882.6566581149,88.71,37.31
33882.6566583464,87.98,36.94
33882.6566585779,86.53,36.70
33882.6566588094,85.81,36.46
33882.6566590408,84.84,35.98
33882.6566592723,84.11,35.38
33882.6566595038,82.91,34.89
33882.6566597353,82.18,34.53
33882.6566599668,81.94,34.41
33882.6566601982,80.73,33.81
33882.6566604297,80.01,33.81
33882.6566606612,78.32,33.20
33882.6566608927,77.83,32.96
33882.6566611242,76.87,32.96
33882.6566613556,76.14,32.48
33882.6566615871,74.93,32.00
33882.6566618186,73.97,31.51
33882.6566620501,73.97,31.27
33882.6566622816,72.76,30.79
33882.656662513,73.00,30.43
33882.6566627445,72.03,30.31
33882.656662976,72.03,29.95
33882.6566632075,70.82,29.95
33882.6566634389,70.82,29.58
33882.6566636704,69.13,29.10
33882.6566639019,68.17,28.86
33882.6566641334,66.72,28.38
33882.6566643649,65.99,28.01
33882.6566645963,65.99,28.01
33882.6566648278,66.72,28.38
33882.6566650593,75.17,29.82
33882.6566652908,95.47,31.27
33882.6566655223,120.8,32.48
33882.6566657537,139.2,32.96
33882.6566659852,138.2,33.32
33882.6566662167,122.8,33.44
33882.6566664482,105.9,33.81
33882.6566666796,99.82,34.89
33882.6566669111,104.7,36.34
33882.6566671426,116.0,37.43
33882.6566673741,125.4,38.39
33882.6566676056,128.8,39.36
33882.656667837,124.7,39.84
33882.6566680685,116.3,39.96
33882.6566683,105.4,39.36
33882.6566685315,95.47,39.24
33882.656668763,89.43,39.36
33882.6566689944,89.91,39.36
33882.6566692259,94.02,39.48
33882.6566694574,98.86,39.48
33882.6566696889,100.8,39.00
33882.6566699204,99.10,38.88
33882.6566701518,96.20,38.39
33882.6566703833,92.33,38.51
33882.6566706148,89.91,38.03
33882.6566708463,89.19,37.55
33882.6566710777,87.98,37.43
33882.6566713092,87.01,37.07
33882.6566715407,86.05,36.58
33882.6566717722,85.08,36.10
33882.6566720037,84.36,36.10
33882.6566722351,83.39,35.38
33882.6566724666,83.15,35.13
33882.6566726981,82.18,35.01
33882.6566729296,81.21,34.65
33882.6566731611,80.25,34.65
33882.6566733925,79.28,34.29
33882.656673624,78.56,34.17
33882.6566738555,78.07,33.57
33882.656674087,77.35,33.20
33882.6566743185,76.14,33.08
33882.6566745499,75.66,32.60
33882.6566747814,75.17,32.24
33882.6566750129,74.45,32.24
33882.6566752444,73.48,31.63
33882.6566754759,73.24,31.63
33882.6566757073,72.52,31.15
33882.6566759388,72.27,31.15
33882.6566761703,71.31,30.79
33882.6566764018,71.07,30.67
33882.6566766332,71.31,30.79
33882.6566768647,70.34,30.19
33882.6566770962,69.62,29.82
33882.6566773277,67.92,29.34
33882.6566775592,66.47,29.22
33882.6566777906,65.51,28.86
33882.6566780221,65.27,29.22
33882.6566782536,68.65,30.07
33882.6566784851,82.18,31.88
33882.6566787166,107.6,33.57
33882.656678948,134.1,34.65
33882.6566791795,145.3,34.77
33882.656679411,135.3,34.65
33882.6566796425,116.5,34.65
33882.656679874,103.0,34.77
33882.6566801054,101.0,35.98
33882.6566803369,108.8,37.67
33882.6566805684,120.8,38.63
33882.6566807999,129.3,39.72
33882.6566810313,130.3,40.69
33882.6566812628,125.0,41.17
33882.6566814943,116.5,41.17
33882.6566817258,106.3,40.69
33882.6566819573,97.89,40.81
33882.6566821887,92.33,40.69
33882.6566824202,92.09,41.29
33882.6566826517,95.23,41.17
33882.6566828832,100.1,41.29
33882.6566831147,102.2,41.17
33882.6566833461,101.3,40.69
33882.6566835776,98.61,40.20
33882.6566838091,94.51,39.60
33882.6566840406,91.36,39.24
33882.6566842721,88.46,38.75
33882.6566845035,87.26,38.63
33882.656684735,87.26,38.15
33882.6566849665,86.53,37.67
33882.656685198,86.29,37.19
33882.6566854295,85.32,37.19
33882.6566856609,84.36,36.70
33882.6566858924,83.15,36.22
33882.6566861239,82.42,35.86
33882.6566863554,81.21,35.50
33882.6566865868,80.49,35.13
33882.6566868183,80.01,34.65
33882.6566870498,79.28,34.65
33882.6566872813,78.32,34.17
33882.6566875128,76.62,33.57
33882.6566877442,75.66,33.20
33882.6566879757,74.45,32.60
33882.6566882072,74.21,32.12
33882.6566884387,73.24,32.12
33882.6566886702,73.48,31.51
33882.6566889016,72.27,31.51
33882.6566891331,72.27,31.15
33882.6566893646,71.79,31.15
33882.6566895961,71.07,30.55
33882.6566898275,70.34,30.19
33882.656690059,69.13,30.07
33882.6566902905,67.92,29.58
33882.656690522,66.23,29.10
33882.6566907535,66.23,29.22
33882.6566909849,67.92,29.58
33882.6566912164,79.04,31.39
33882.6566914479,102.2,33.08
33882.6566916794,127.9,34.05
33882.6566919109,141.9,34.65
33882.6566921423,136.6,34.41
33882.6566923738,118.4,34.53
33882.6566926053,103.9,35.01
33882.6566928368,100.3,35.98
33882.6566930683,107.3,37.43
33882.6566932997,118.2,38.51
33882.6566935312,126.9,39.96
33882.6566937627,128.8,40.44
33882.6566939942,124.7,41.05
33882.6566942257,116.3,41.05
33882.6566944571,106.3,40.44
33882.6566946886,96.68,40.44
33882.6566949201,90.64,40.56
33882.6566951516,90.16,40.56
33882.656695383,93.54,40.44
33882.6566956145,97.89,40.56
33882.656695846,99.82,39.96
33882.6566960775,98.86,39.36
33882.656696309,96.44,38.88
33882.6566965404,93.06,38.88
33882.6566967719,90.16,38.39
33882.6566970034,87.98,38.03
33882.6566972349,87.01,37.55
33882.6566974664,86.05,37.07
33882.6566976978,85.32,36.94
33882.6566979293,84.60,36.46
33882.6566981608,84.11,35.98
33882.6566983923,82.91,35.25
33882.6566986238,82.18,35.25
33882.6566988552,80.97,34.89
33882.6566990867,80.01,34.29
33882.6566993182,79.04,34.41
33882.6566995497,78.56,33.81
33882.6566997811,77.35,33.32
33882.6567000126,75.90,32.72
33882.6567002441,75.17,32.84
33882.6567004756,74.69,32.24
33882.6567007071,73.97,31.88
33882.6567009385,73.00,31.76
33882.65670117,72.76,31.27
33882.6567014015,72.03,31.27
33882.656701633,71.79,30.67
33882.6567018645,71.07,30.19
33882.6567020959,70.34,30.07
33882.6567023274,68.89,29.82
33882.6567025589,67.92,29.22
33882.6567027904,66.72,28.86
33882.6567030219,65.75,28.86
